Timestamp,Activity,Details
Fri May 31 14:04:46.504 2019,MouseMove,
Fri May 31 14:04:46.508 2019,MouseMove,
Fri May 31 14:04:46.518 2019,MouseMove,
Fri May 31 14:04:46.528 2019,MouseMove,
Fri May 31 14:04:46.533 2019,MouseMove,
Fri May 31 14:04:46.543 2019,MouseMove,
Fri May 31 14:04:46.549 2019,MouseMove,
Fri May 31 14:04:46.559 2019,MouseMove,
Fri May 31 14:04:46.566 2019,MouseMove,
Fri May 31 14:04:46.576 2019,MouseMove,
Fri May 31 14:04:46.582 2019,MouseMove,
Fri May 31 14:04:46.592 2019,MouseMove,
Fri May 31 14:04:46.596 2019,MouseMove,
Fri May 31 14:04:46.606 2019,MouseMove,
Fri May 31 14:04:46.616 2019,MouseMove,
Fri May 31 14:04:46.622 2019,MouseMove,
Fri May 31 14:04:46.632 2019,MouseMove,
Fri May 31 14:04:46.636 2019,MouseMove,
Fri May 31 14:04:46.646 2019,MouseMove,
Fri May 31 14:04:46.658 2019,MouseMove,
Fri May 31 14:04:46.662 2019,MouseMove,
Fri May 31 14:04:46.671 2019,MouseMove,
Fri May 31 14:04:46.678 2019,MouseMove,
Fri May 31 14:04:46.688 2019,MouseMove,
Fri May 31 14:04:46.698 2019,MouseMove,
Fri May 31 14:04:46.702 2019,MouseMove,
Fri May 31 14:04:46.715 2019,MouseMove,
Fri May 31 14:04:46.725 2019,MouseMove,
Fri May 31 14:04:46.729 2019,MouseMove,
Fri May 31 14:04:46.740 2019,MouseMove,
Fri May 31 14:04:46.746 2019,MouseMove,
Fri May 31 14:04:46.756 2019,MouseMove,
Fri May 31 14:04:46.765 2019,MouseMove,
Fri May 31 14:04:46.771 2019,MouseMove,
Fri May 31 14:04:46.781 2019,MouseMove,
Fri May 31 14:04:46.786 2019,MouseMove,
Fri May 31 14:04:46.796 2019,MouseMove,
Fri May 31 14:04:46.806 2019,MouseMove,
Fri May 31 14:04:46.811 2019,MouseMove,
Fri May 31 14:04:46.821 2019,MouseMove,
Fri May 31 14:04:46.825 2019,MouseMove,
Fri May 31 14:04:46.836 2019,MouseMove,
Fri May 31 14:04:46.842 2019,MouseMove,
Fri May 31 14:04:46.852 2019,MouseMove,
Fri May 31 14:04:46.861 2019,MouseMove,
Fri May 31 14:04:46.865 2019,MouseMove,
Fri May 31 14:04:46.876 2019,MouseMove,
Fri May 31 14:04:46.882 2019,MouseMove,
Fri May 31 14:04:46.892 2019,MouseMove,
Fri May 31 14:04:46.902 2019,MouseMove,
Fri May 31 14:04:46.907 2019,MouseMove,
Fri May 31 14:04:46.918 2019,MouseMove,
Fri May 31 14:04:46.922 2019,MouseMove,
Fri May 31 14:04:46.931 2019,MouseMove,
Fri May 31 14:04:46.942 2019,MouseMove,
Fri May 31 14:04:46.948 2019,MouseMove,
Fri May 31 14:04:46.958 2019,MouseMove,
Fri May 31 14:04:46.962 2019,MouseMove,
Fri May 31 14:04:46.972 2019,MouseMove,
Fri May 31 14:04:46.977 2019,MouseMove,
Fri May 31 14:04:46.988 2019,MouseMove,
Fri May 31 14:04:46.998 2019,MouseMove,
Fri May 31 14:04:47.024 2019,MouseMove,
Fri May 31 14:04:47.053 2019,MouseMove,
Fri May 31 14:04:47.057 2019,MouseMove,
Fri May 31 14:04:47.068 2019,MouseMove,
Fri May 31 14:04:47.074 2019,MouseMove,
Fri May 31 14:04:47.083 2019,MouseMove,
Fri May 31 14:04:47.093 2019,MouseMove,
Fri May 31 14:04:47.097 2019,MouseMove,
Fri May 31 14:04:47.107 2019,MouseMove,
Fri May 31 14:04:47.114 2019,MouseMove,
Fri May 31 14:04:47.124 2019,MouseMove,
Fri May 31 14:04:47.130 2019,MouseMove,
Fri May 31 14:04:47.139 2019,MouseMove,
Fri May 31 14:04:47.149 2019,MouseMove,
Fri May 31 14:04:47.153 2019,MouseMove,
Fri May 31 14:04:47.164 2019,MouseMove,
Fri May 31 14:04:47.170 2019,MouseMove,
Fri May 31 14:04:47.180 2019,MouseMove,
Fri May 31 14:04:47.184 2019,MouseMove,
Fri May 31 14:04:47.193 2019,MouseMove,
Fri May 31 14:04:47.204 2019,MouseMove,
Fri May 31 14:04:47.209 2019,MouseMove,
Fri May 31 14:04:47.224 2019,MouseMove,
Fri May 31 14:04:47.229 2019,MouseMove,
Fri May 31 14:04:47.432 2019,MouseMove,
Fri May 31 14:04:47.436 2019,MouseMove,
Fri May 31 14:04:47.446 2019,MouseMove,
Fri May 31 14:04:47.451 2019,MouseMove,
Fri May 31 14:04:47.750 2019,MouseMove,
Fri May 31 14:04:47.809 2019,MouseClick,Left
Fri May 31 14:04:48.359 2019,MouseMove,
Fri May 31 14:04:48.373 2019,MouseMove,
Fri May 31 14:04:48.450 2019,MouseMove,
Fri May 31 14:04:48.460 2019,MouseMove,
Fri May 31 14:04:48.466 2019,MouseMove,
Fri May 31 14:04:48.476 2019,MouseMove,
Fri May 31 14:04:48.959 2019,MouseMove,
Fri May 31 14:04:48.970 2019,MouseMove,
Fri May 31 14:04:48.976 2019,MouseMove,
Fri May 31 14:04:48.985 2019,MouseMove,
Fri May 31 14:04:48.989 2019,MouseMove,
Fri May 31 14:04:49.000 2019,MouseMove,
Fri May 31 14:04:49.010 2019,MouseMove,
Fri May 31 14:04:49.015 2019,MouseMove,
Fri May 31 14:04:49.025 2019,MouseMove,
Fri May 31 14:04:49.030 2019,MouseMove,
Fri May 31 14:04:49.040 2019,MouseMove,
Fri May 31 14:04:49.049 2019,MouseMove,
Fri May 31 14:04:49.056 2019,MouseMove,
Fri May 31 14:04:49.066 2019,MouseMove,
Fri May 31 14:04:49.069 2019,MouseMove,
Fri May 31 14:04:49.081 2019,MouseMove,
Fri May 31 14:04:49.085 2019,MouseMove,
Fri May 31 14:04:49.095 2019,MouseMove,
Fri May 31 14:04:49.106 2019,MouseMove,
Fri May 31 14:04:49.112 2019,MouseMove,
Fri May 31 14:04:49.121 2019,MouseMove,
Fri May 31 14:04:49.125 2019,MouseMove,
Fri May 31 14:04:49.135 2019,MouseMove,
Fri May 31 14:04:49.145 2019,MouseMove,
Fri May 31 14:04:49.152 2019,MouseMove,
Fri May 31 14:04:49.162 2019,MouseMove,
Fri May 31 14:04:49.165 2019,MouseMove,
Fri May 31 14:04:49.176 2019,MouseMove,
Fri May 31 14:04:49.187 2019,MouseMove,
Fri May 31 14:04:49.191 2019,MouseMove,
Fri May 31 14:04:49.201 2019,MouseMove,
Fri May 31 14:04:49.208 2019,MouseMove,
Fri May 31 14:04:49.218 2019,MouseMove,
Fri May 31 14:04:49.221 2019,MouseMove,
Fri May 31 14:04:49.237 2019,MouseMove,
Fri May 31 14:04:49.251 2019,MouseMove,
Fri May 31 14:04:49.268 2019,MouseMove,
Fri May 31 14:04:49.277 2019,MouseMove,
Fri May 31 14:04:49.288 2019,MouseMove,
Fri May 31 14:04:49.292 2019,MouseMove,
Fri May 31 14:04:49.304 2019,MouseMove,
Fri May 31 14:04:49.308 2019,MouseMove,
Fri May 31 14:04:49.318 2019,MouseMove,
Fri May 31 14:04:49.324 2019,MouseMove,
Fri May 31 14:04:49.334 2019,MouseMove,
Fri May 31 14:04:49.343 2019,MouseMove,
Fri May 31 14:04:49.347 2019,MouseMove,
Fri May 31 14:04:49.360 2019,MouseMove,
Fri May 31 14:04:49.364 2019,MouseMove,
Fri May 31 14:04:49.374 2019,MouseMove,
Fri May 31 14:04:49.383 2019,MouseMove,
Fri May 31 14:04:49.387 2019,MouseMove,
Fri May 31 14:04:49.397 2019,MouseMove,
Fri May 31 14:04:49.403 2019,MouseMove,
Fri May 31 14:04:49.413 2019,MouseMove,
Fri May 31 14:04:49.417 2019,MouseMove,
Fri May 31 14:04:49.430 2019,MouseMove,
Fri May 31 14:04:49.439 2019,MouseMove,
Fri May 31 14:04:49.443 2019,MouseMove,
Fri May 31 14:04:49.533 2019,MouseMove,
Fri May 31 14:04:49.545 2019,MouseMove,
Fri May 31 14:04:49.742 2019,MouseMove,
Fri May 31 14:04:49.751 2019,MouseMove,
Fri May 31 14:04:49.765 2019,MouseMove,
Fri May 31 14:04:49.772 2019,MouseMove,
Fri May 31 14:04:49.781 2019,MouseMove,
Fri May 31 14:04:49.792 2019,MouseMove,
Fri May 31 14:04:49.817 2019,MouseMove,
Fri May 31 14:04:49.837 2019,MouseMove,
Fri May 31 14:04:49.848 2019,MouseMove,
Fri May 31 14:04:49.857 2019,MouseMove,
Fri May 31 14:04:49.861 2019,MouseMove,
Fri May 31 14:04:49.878 2019,MouseMove,
Fri May 31 14:04:49.888 2019,MouseMove,
Fri May 31 14:04:49.893 2019,MouseMove,
Fri May 31 14:04:49.924 2019,MouseMove,
Fri May 31 14:04:49.938 2019,MouseMove,
Fri May 31 14:04:49.994 2019,MouseMove,
Fri May 31 14:04:50.004 2019,MouseMove,
Fri May 31 14:04:50.010 2019,MouseMove,
Fri May 31 14:04:50.019 2019,MouseMove,
Fri May 31 14:04:50.024 2019,MouseMove,
Fri May 31 14:04:50.044 2019,MouseMove,
Fri May 31 14:04:50.050 2019,MouseMove,
Fri May 31 14:04:50.060 2019,MouseMove,
Fri May 31 14:04:50.064 2019,MouseMove,
Fri May 31 14:04:50.074 2019,MouseMove,
Fri May 31 14:04:50.084 2019,MouseMove,
Fri May 31 14:04:50.089 2019,MouseMove,
Fri May 31 14:04:50.100 2019,MouseMove,
Fri May 31 14:04:50.104 2019,MouseMove,
Fri May 31 14:04:50.116 2019,MouseMove,
Fri May 31 14:04:50.126 2019,MouseMove,
Fri May 31 14:04:50.129 2019,MouseMove,
Fri May 31 14:04:50.186 2019,MouseMove,
Fri May 31 14:04:50.190 2019,MouseMove,
Fri May 31 14:04:50.199 2019,MouseMove,
Fri May 31 14:04:50.209 2019,MouseMove,
Fri May 31 14:04:50.216 2019,MouseMove,
Fri May 31 14:04:50.226 2019,MouseMove,
Fri May 31 14:04:50.232 2019,MouseMove,
Fri May 31 14:04:50.245 2019,MouseMove,
Fri May 31 14:04:50.252 2019,MouseMove,
Fri May 31 14:04:50.262 2019,MouseMove,
Fri May 31 14:04:50.272 2019,MouseMove,
Fri May 31 14:04:50.276 2019,MouseMove,
Fri May 31 14:04:50.286 2019,MouseMove,
Fri May 31 14:04:50.292 2019,MouseMove,
Fri May 31 14:04:50.301 2019,MouseMove,
Fri May 31 14:04:50.305 2019,MouseMove,
Fri May 31 14:04:50.315 2019,MouseMove,
Fri May 31 14:04:50.326 2019,MouseMove,
Fri May 31 14:04:50.331 2019,MouseMove,
Fri May 31 14:04:50.347 2019,MouseMove,
Fri May 31 14:04:50.358 2019,MouseMove,
Fri May 31 14:04:50.374 2019,MouseMove,
Fri May 31 14:04:50.701 2019,MouseClick,Left
Fri May 31 14:04:50.711 2019,MouseMove,
Fri May 31 14:04:50.715 2019,MouseMove,
Fri May 31 14:04:50.725 2019,MouseMove,
Fri May 31 14:04:51.764 2019,MouseMove,
Fri May 31 14:04:51.774 2019,MouseMove,
Fri May 31 14:04:51.780 2019,MouseMove,
Fri May 31 14:04:51.790 2019,MouseMove,
Fri May 31 14:04:51.799 2019,MouseMove,
Fri May 31 14:04:51.803 2019,MouseMove,
Fri May 31 14:04:51.813 2019,MouseMove,
Fri May 31 14:04:51.820 2019,MouseMove,
Fri May 31 14:04:51.830 2019,MouseMove,
Fri May 31 14:04:51.833 2019,MouseMove,
Fri May 31 14:04:51.846 2019,MouseMove,
Fri May 31 14:04:51.855 2019,MouseMove,
Fri May 31 14:04:51.859 2019,MouseMove,
Fri May 31 14:04:51.870 2019,MouseMove,
Fri May 31 14:04:51.875 2019,MouseMove,
Fri May 31 14:04:51.885 2019,MouseMove,
Fri May 31 14:04:51.896 2019,MouseMove,
Fri May 31 14:04:51.899 2019,MouseMove,
Fri May 31 14:04:51.909 2019,MouseMove,
Fri May 31 14:04:51.915 2019,MouseMove,
Fri May 31 14:04:51.925 2019,MouseMove,
Fri May 31 14:04:51.935 2019,MouseMove,
Fri May 31 14:04:51.939 2019,MouseMove,
Fri May 31 14:04:51.949 2019,MouseMove,
Fri May 31 14:04:51.955 2019,MouseMove,
Fri May 31 14:04:51.965 2019,MouseMove,
Fri May 31 14:04:51.971 2019,MouseMove,
Fri May 31 14:04:51.982 2019,MouseMove,
Fri May 31 14:04:51.992 2019,MouseMove,
Fri May 31 14:04:51.996 2019,MouseMove,
Fri May 31 14:04:52.006 2019,MouseMove,
Fri May 31 14:04:52.012 2019,MouseMove,
Fri May 31 14:04:52.021 2019,MouseMove,
Fri May 31 14:04:52.032 2019,MouseMove,
Fri May 31 14:04:52.035 2019,MouseMove,
Fri May 31 14:04:52.748 2019,MouseMove,
Fri May 31 14:04:52.767 2019,MouseMove,
Fri May 31 14:04:52.784 2019,MouseMove,
Fri May 31 14:04:52.793 2019,MouseMove,
Fri May 31 14:04:52.808 2019,MouseMove,
Fri May 31 14:04:52.827 2019,MouseMove,
Fri May 31 14:04:52.843 2019,MouseMove,
Fri May 31 14:04:52.854 2019,MouseMove,
Fri May 31 14:04:52.858 2019,MouseMove,
Fri May 31 14:04:52.884 2019,MouseMove,
Fri May 31 14:04:52.893 2019,MouseMove,
Fri May 31 14:04:52.904 2019,MouseMove,
Fri May 31 14:04:52.910 2019,MouseMove,
Fri May 31 14:04:52.920 2019,MouseMove,
Fri May 31 14:04:52.923 2019,MouseMove,
Fri May 31 14:04:52.934 2019,MouseMove,
Fri May 31 14:04:52.943 2019,MouseMove,
Fri May 31 14:04:52.949 2019,MouseMove,
Fri May 31 14:04:52.959 2019,MouseMove,
Fri May 31 14:04:52.964 2019,MouseMove,
Fri May 31 14:04:52.974 2019,MouseMove,
Fri May 31 14:04:52.983 2019,MouseMove,
Fri May 31 14:04:52.989 2019,MouseMove,
Fri May 31 14:04:53.000 2019,MouseMove,
Fri May 31 14:04:53.006 2019,MouseMove,
Fri May 31 14:04:53.016 2019,MouseMove,
Fri May 31 14:04:53.020 2019,MouseMove,
Fri May 31 14:04:53.030 2019,MouseMove,
Fri May 31 14:04:53.040 2019,MouseMove,
Fri May 31 14:04:53.046 2019,MouseMove,
Fri May 31 14:04:53.056 2019,MouseMove,
Fri May 31 14:04:53.059 2019,MouseMove,
Fri May 31 14:04:53.070 2019,MouseMove,
Fri May 31 14:04:53.080 2019,MouseMove,
Fri May 31 14:04:53.086 2019,MouseMove,
Fri May 31 14:04:53.099 2019,MouseMove,
Fri May 31 14:04:53.756 2019,MouseMove,
Fri May 31 14:04:53.765 2019,MouseMove,
Fri May 31 14:04:53.776 2019,MouseMove,
Fri May 31 14:04:53.782 2019,MouseMove,
Fri May 31 14:04:53.792 2019,MouseMove,
Fri May 31 14:04:53.795 2019,MouseMove,
Fri May 31 14:04:53.807 2019,MouseMove,
Fri May 31 14:04:53.811 2019,MouseMove,
Fri May 31 14:04:53.822 2019,MouseMove,
Fri May 31 14:04:53.832 2019,MouseMove,
Fri May 31 14:04:53.838 2019,MouseMove,
Fri May 31 14:04:53.848 2019,MouseMove,
Fri May 31 14:04:53.852 2019,MouseMove,
Fri May 31 14:04:53.862 2019,MouseMove,
Fri May 31 14:04:53.871 2019,MouseMove,
Fri May 31 14:04:53.878 2019,MouseMove,
Fri May 31 14:04:53.888 2019,MouseMove,
Fri May 31 14:04:53.892 2019,MouseMove,
Fri May 31 14:04:53.901 2019,MouseMove,
Fri May 31 14:04:53.907 2019,MouseMove,
Fri May 31 14:04:53.918 2019,MouseMove,
Fri May 31 14:04:53.928 2019,MouseMove,
Fri May 31 14:04:53.934 2019,MouseMove,
Fri May 31 14:04:53.943 2019,MouseMove,
Fri May 31 14:04:53.948 2019,MouseMove,
Fri May 31 14:04:53.957 2019,MouseMove,
Fri May 31 14:04:53.963 2019,MouseMove,
Fri May 31 14:04:53.983 2019,MouseMove,
Fri May 31 14:04:53.998 2019,MouseMove,
Fri May 31 14:04:54.245 2019,MouseMove,
Fri May 31 14:04:54.256 2019,MouseMove,
Fri May 31 14:04:54.275 2019,MouseMove,
Fri May 31 14:04:54.282 2019,MouseMove,
Fri May 31 14:04:54.291 2019,MouseMove,
Fri May 31 14:04:54.295 2019,MouseMove,
Fri May 31 14:04:54.306 2019,MouseMove,
Fri May 31 14:04:54.316 2019,MouseMove,
Fri May 31 14:04:54.321 2019,MouseMove,
Fri May 31 14:04:54.332 2019,MouseMove,
Fri May 31 14:04:54.336 2019,MouseMove,
Fri May 31 14:04:54.346 2019,MouseMove,
Fri May 31 14:04:54.356 2019,MouseMove,
Fri May 31 14:04:54.363 2019,MouseMove,
Fri May 31 14:04:54.372 2019,MouseMove,
Fri May 31 14:04:54.375 2019,MouseMove,
Fri May 31 14:04:54.387 2019,MouseMove,
Fri May 31 14:04:54.391 2019,MouseMove,
Fri May 31 14:04:54.401 2019,MouseMove,
Fri May 31 14:04:54.411 2019,MouseMove,
Fri May 31 14:04:54.418 2019,MouseMove,
Fri May 31 14:04:54.428 2019,MouseMove,
Fri May 31 14:04:54.432 2019,MouseMove,
Fri May 31 14:04:54.442 2019,MouseMove,
Fri May 31 14:04:54.452 2019,MouseMove,
Fri May 31 14:04:54.458 2019,MouseMove,
Fri May 31 14:04:54.468 2019,MouseMove,
Fri May 31 14:04:54.471 2019,MouseMove,
Fri May 31 14:04:54.482 2019,MouseMove,
Fri May 31 14:04:54.488 2019,MouseMove,
Fri May 31 14:04:54.498 2019,MouseMove,
Fri May 31 14:04:54.527 2019,MouseMove,
Fri May 31 14:04:54.533 2019,MouseMove,
Fri May 31 14:04:54.544 2019,MouseMove,
Fri May 31 14:04:54.547 2019,MouseMove,
Fri May 31 14:04:54.558 2019,MouseMove,
Fri May 31 14:04:54.594 2019,MouseMove,
Fri May 31 14:04:59.661 2019,MouseMove,
Fri May 31 14:04:59.671 2019,MouseMove,
Fri May 31 14:04:59.678 2019,MouseMove,
Fri May 31 14:04:59.688 2019,MouseMove,
Fri May 31 14:04:59.693 2019,MouseMove,
Fri May 31 14:04:59.704 2019,MouseMove,
Fri May 31 14:04:59.713 2019,MouseMove,
Fri May 31 14:04:59.718 2019,MouseMove,
Fri May 31 14:04:59.728 2019,MouseMove,
Fri May 31 14:04:59.734 2019,MouseMove,
Fri May 31 14:04:59.744 2019,MouseMove,
Fri May 31 14:04:59.748 2019,MouseMove,
Fri May 31 14:04:59.758 2019,MouseMove,
Fri May 31 14:04:59.768 2019,MouseMove,
Fri May 31 14:04:59.778 2019,MouseMove,
Fri May 31 14:04:59.788 2019,MouseMove,
Fri May 31 14:04:59.794 2019,MouseMove,
Fri May 31 14:04:59.804 2019,MouseMove,
Fri May 31 14:04:59.809 2019,MouseMove,
Fri May 31 14:04:59.820 2019,MouseMove,
Fri May 31 14:04:59.823 2019,MouseMove,
Fri May 31 14:04:59.834 2019,MouseMove,
Fri May 31 14:04:59.844 2019,MouseMove,
Fri May 31 14:04:59.850 2019,MouseMove,
Fri May 31 14:04:59.860 2019,MouseMove,
Fri May 31 14:04:59.863 2019,MouseMove,
Fri May 31 14:04:59.873 2019,MouseMove,
Fri May 31 14:04:59.884 2019,MouseMove,
Fri May 31 14:04:59.890 2019,MouseMove,
Fri May 31 14:04:59.900 2019,MouseMove,
Fri May 31 14:04:59.903 2019,MouseMove,
Fri May 31 14:04:59.913 2019,MouseMove,
Fri May 31 14:04:59.923 2019,MouseMove,
Fri May 31 14:04:59.939 2019,MouseMove,
Fri May 31 14:04:59.949 2019,MouseMove,
Fri May 31 14:04:59.960 2019,MouseMove,
Fri May 31 14:04:59.966 2019,MouseMove,
Fri May 31 14:04:59.976 2019,MouseMove,
Fri May 31 14:04:59.979 2019,MouseMove,
Fri May 31 14:04:59.989 2019,MouseMove,
Fri May 31 14:05:00.000 2019,MouseMove,
Fri May 31 14:05:00.005 2019,MouseMove,
Fri May 31 14:05:00.015 2019,MouseMove,
Fri May 31 14:05:00.020 2019,MouseMove,
Fri May 31 14:05:00.030 2019,MouseMove,
Fri May 31 14:05:00.036 2019,MouseMove,
Fri May 31 14:05:00.046 2019,MouseMove,
Fri May 31 14:05:00.055 2019,MouseMove,
Fri May 31 14:05:00.062 2019,MouseMove,
Fri May 31 14:05:00.071 2019,MouseMove,
Fri May 31 14:05:00.076 2019,MouseMove,
Fri May 31 14:05:00.085 2019,MouseMove,
Fri May 31 14:05:00.096 2019,MouseMove,
Fri May 31 14:05:00.102 2019,MouseMove,
Fri May 31 14:05:00.122 2019,MouseMove,
Fri May 31 14:05:00.125 2019,MouseMove,
Fri May 31 14:05:00.158 2019,MouseMove,
Fri May 31 14:05:00.161 2019,MouseMove,
Fri May 31 14:05:00.171 2019,MouseMove,
Fri May 31 14:05:00.178 2019,MouseMove,
Fri May 31 14:05:00.188 2019,MouseMove,
Fri May 31 14:05:00.198 2019,MouseMove,
Fri May 31 14:05:00.201 2019,MouseMove,
Fri May 31 14:05:00.212 2019,MouseMove,
Fri May 31 14:05:00.218 2019,MouseMove,
Fri May 31 14:05:00.228 2019,MouseMove,
Fri May 31 14:05:00.238 2019,MouseMove,
Fri May 31 14:05:00.242 2019,MouseMove,
Fri May 31 14:05:00.252 2019,MouseMove,
Fri May 31 14:05:00.257 2019,MouseMove,
Fri May 31 14:05:00.287 2019,MouseMove,
Fri May 31 14:05:00.298 2019,MouseMove,
Fri May 31 14:05:00.304 2019,MouseMove,
Fri May 31 14:05:00.314 2019,MouseMove,
Fri May 31 14:05:00.317 2019,MouseMove,
Fri May 31 14:05:00.328 2019,MouseMove,
Fri May 31 14:05:00.338 2019,MouseMove,
Fri May 31 14:05:00.344 2019,MouseMove,
Fri May 31 14:05:00.367 2019,MouseMove,
Fri May 31 14:05:00.378 2019,MouseMove,
Fri May 31 14:05:00.464 2019,MouseMove,
Fri May 31 14:05:00.473 2019,MouseMove,
Fri May 31 14:05:00.489 2019,MouseMove,
Fri May 31 14:05:00.506 2019,MouseMove,
Fri May 31 14:05:00.512 2019,MouseMove,
Fri May 31 14:05:00.531 2019,MouseMove,
Fri May 31 14:05:00.535 2019,MouseMove,
Fri May 31 14:05:00.562 2019,MouseMove,
Fri May 31 14:05:00.632 2019,MouseMove,
Fri May 31 14:05:00.642 2019,MouseMove,
Fri May 31 14:05:00.651 2019,MouseMove,
Fri May 31 14:05:00.658 2019,MouseMove,
Fri May 31 14:05:00.668 2019,MouseMove,
Fri May 31 14:05:00.681 2019,MouseMove,
Fri May 31 14:05:00.687 2019,MouseMove,
Fri May 31 14:05:00.707 2019,MouseMove,
Fri May 31 14:05:00.722 2019,MouseMove,
Fri May 31 14:05:00.734 2019,MouseMove,
Fri May 31 14:05:00.738 2019,MouseMove,
Fri May 31 14:05:00.788 2019,MouseMove,
Fri May 31 14:05:00.798 2019,MouseMove,
Fri May 31 14:05:00.812 2019,MouseMove,
Fri May 31 14:05:00.838 2019,MouseMove,
Fri May 31 14:05:00.848 2019,MouseMove,
Fri May 31 14:05:00.868 2019,MouseMove,
Fri May 31 14:05:00.888 2019,MouseMove,
Fri May 31 14:05:00.904 2019,MouseMove,
Fri May 31 14:05:00.948 2019,MouseMove,
Fri May 31 14:05:00.969 2019,MouseMove,
Fri May 31 14:05:00.983 2019,MouseMove,
Fri May 31 14:05:04.165 2019,MouseClick,Left
Fri May 31 14:05:05.342 2019,MouseMove,
Fri May 31 14:05:05.345 2019,MouseMove,
Fri May 31 14:05:05.358 2019,MouseMove,
Fri May 31 14:05:05.367 2019,MouseMove,
Fri May 31 14:05:05.372 2019,MouseMove,
Fri May 31 14:05:05.381 2019,MouseMove,
Fri May 31 14:05:05.387 2019,MouseMove,
Fri May 31 14:05:05.397 2019,MouseMove,
Fri May 31 14:05:05.402 2019,MouseMove,
Fri May 31 14:05:05.412 2019,MouseMove,
Fri May 31 14:05:05.422 2019,MouseMove,
Fri May 31 14:05:05.428 2019,MouseMove,
Fri May 31 14:05:05.438 2019,MouseMove,
Fri May 31 14:05:05.441 2019,MouseMove,
Fri May 31 14:05:05.452 2019,MouseMove,
Fri May 31 14:05:05.464 2019,MouseMove,
Fri May 31 14:05:05.468 2019,MouseMove,
Fri May 31 14:05:05.478 2019,MouseMove,
Fri May 31 14:05:05.484 2019,MouseMove,
Fri May 31 14:05:05.493 2019,MouseMove,
Fri May 31 14:05:05.504 2019,MouseMove,
Fri May 31 14:05:05.508 2019,MouseMove,
Fri May 31 14:05:05.518 2019,MouseMove,
Fri May 31 14:05:05.524 2019,MouseMove,
Fri May 31 14:05:05.533 2019,MouseMove,
Fri May 31 14:05:05.538 2019,MouseMove,
Fri May 31 14:05:05.548 2019,MouseMove,
Fri May 31 14:05:05.556 2019,MouseMove,
Fri May 31 14:05:05.565 2019,MouseMove,
Fri May 31 14:05:05.570 2019,MouseMove,
Fri May 31 14:05:05.581 2019,MouseMove,
Fri May 31 14:05:05.592 2019,MouseMove,
Fri May 31 14:05:05.596 2019,MouseMove,
Fri May 31 14:05:05.605 2019,MouseMove,
Fri May 31 14:05:05.611 2019,MouseMove,
Fri May 31 14:05:05.622 2019,MouseMove,
Fri May 31 14:05:05.631 2019,MouseMove,
Fri May 31 14:05:05.635 2019,MouseMove,
Fri May 31 14:05:05.645 2019,MouseMove,
Fri May 31 14:05:05.651 2019,MouseMove,
Fri May 31 14:05:05.661 2019,MouseMove,
Fri May 31 14:05:05.666 2019,MouseMove,
Fri May 31 14:05:05.676 2019,MouseMove,
Fri May 31 14:05:05.686 2019,MouseMove,
Fri May 31 14:05:05.692 2019,MouseMove,
Fri May 31 14:05:05.702 2019,MouseMove,
Fri May 31 14:05:05.708 2019,MouseMove,
Fri May 31 14:05:05.718 2019,MouseMove,
Fri May 31 14:05:05.728 2019,MouseMove,
Fri May 31 14:05:05.732 2019,MouseMove,
Fri May 31 14:05:05.742 2019,MouseMove,
Fri May 31 14:05:05.747 2019,MouseMove,
Fri May 31 14:05:05.758 2019,MouseMove,
Fri May 31 14:05:05.761 2019,MouseMove,
Fri May 31 14:05:05.772 2019,MouseMove,
Fri May 31 14:05:05.781 2019,MouseMove,
Fri May 31 14:05:05.787 2019,MouseMove,
Fri May 31 14:05:05.799 2019,MouseMove,
Fri May 31 14:05:06.209 2019,MouseMove,
Fri May 31 14:05:06.213 2019,MouseMove,
Fri May 31 14:05:06.223 2019,MouseMove,
Fri May 31 14:05:06.229 2019,MouseMove,
Fri May 31 14:05:06.239 2019,MouseMove,
Fri May 31 14:05:06.250 2019,MouseMove,
Fri May 31 14:05:06.254 2019,MouseMove,
Fri May 31 14:05:06.789 2019,MouseMove,
Fri May 31 14:05:06.960 2019,MouseMove,
Fri May 31 14:05:06.966 2019,MouseMove,
Fri May 31 14:05:06.975 2019,MouseMove,
Fri May 31 14:05:06.981 2019,MouseMove,
Fri May 31 14:05:06.991 2019,MouseMove,
Fri May 31 14:05:07.001 2019,MouseMove,
